Open_Date,Defect_Type,Missing_Incorrect,Defect_Source,Defect_Impact,Defect_Trigger,Phase_Found,Sequence
"1993-01-21","Algorithm","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","MLD",1288
"1993-01-21","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Performance","","MLD",1289
"1993-01-21","Function","MISSING","New_Funct/Rewritten","Usability","","MLD",1290
"1993-01-21","Checking","MISSING","New_Funct/Rewritten","Reliability/Avail","","MLD",1291
"1993-01-21","Interface","INCORRECT","New_Funct/Rewritten","Capability","","MLD",1292
"1993-01-21","Timing/Serialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","MLD",1293
"1993-01-21","Assignment/Initialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","MLD",1294
"1993-01-21","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Usability","","MLD",1295
"1993-01-21","Function","INCORRECT","New_Funct/Rewritten","Usability","","MLD",1296
"1993-01-21","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","MLD",1297
"1993-01-21","Function","MISSING","New_Funct/Rewritten","Usability","","MLD",1298
"1993-02-01","Documents","INCORRECT","New_Funct/Rewritten","Maintain/Service","","CODE",1299
"1993-02-25","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1300
"1993-02-24","Function","INCORRECT","","Capability","","MLD",1301
"1993-02-24","Function","INCORRECT","","Reliability/Avail","","MLD",1302
"1993-02-24","Interface","INCORRECT","","Capability","","MLD",1303
"1993-02-25","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1304
"1993-02-25","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1305
"1993-02-25","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1306
"1993-02-25","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1307
"1993-02-25","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1308
"1993-03-03","Timing/Serialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1309
"1993-03-03","Assignment/Initialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1310
"1993-03-03","Checking","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1311
"1993-03-03","Assignment/Initialization","MISSING","New_Funct/Rewritten","Performance","","CODE",1312
"1993-03-03","Assignment/Initialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1313
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1314
"1993-03-03","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1315
"1993-03-03","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1316
"1993-03-03","Interface","MISSING","New_Funct/Rewritten","Usability","","CODE",1317
"1993-03-03","Interface","MISSING","New_Funct/Rewritten","Usability","","CODE",1318
"1993-03-03","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1319
"1993-03-03","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1320
"1993-03-03","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1321
"1993-03-03","Interface","MISSING","New_Funct/Rewritten","Usability","","CODE",1322
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1323
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1324
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1325
"1993-03-03","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1326
"1993-03-03","Algorithm","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1327
"1993-03-03","Algorithm","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1328
"1993-03-03","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1329
"1993-03-03","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1330
"1993-03-03","Checking","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1331
"1993-03-03","Interface","MISSING","New_Funct/Rewritten","Usability","","CODE",1332
"1993-03-03","Assignment/Initialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1333
"1993-03-03","Assignment/Initialization","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1334
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1335
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1336
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1337
"1993-03-03","Interface","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1338
"1993-03-05","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1339
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1340
"1993-03-12","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1341
"1993-03-12","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1342
"1993-03-12","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1343
"1993-03-12","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1344
"1993-03-12","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1345
"1993-03-12","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1346
"1993-03-12","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1347
"1993-03-12","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1348
"1993-03-12","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1349
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1350
"1993-03-09","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1351
"1993-03-09","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1352
"1993-03-09","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1353
"1993-03-09","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1354
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1355
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1356
"1993-03-03","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1357
"1993-03-03","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1358
"1993-03-03","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1359
"1993-03-03","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1360
"1993-03-09","Function","MISSING","New_Funct/Rewritten","Capability","","CODE",1361
"1993-03-09","Function","MISSING","New_Funct/Rewritten","Capability","","CODE",1362
"1993-03-09","Function","MISSING","New_Funct/Rewritten","Capability","","CODE",1363
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1364
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Performance","","CODE",1365
"1993-03-09","Function","MISSING","New_Funct/Rewritten","Performance","","CODE",1366
"1993-03-09","Function","MISSING","New_Funct/Rewritten","Performance","","CODE",1367
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1368
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1369
"1993-03-16","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1370
"1993-03-16","Function","MISSING","New_Funct/Rewritten","Capability","","CODE",1371
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1372
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1373
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1374
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1375
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1376
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1377
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1378
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1379
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1380
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1381
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1382
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1383
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1384
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1385
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1386
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1387
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1388
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1389
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1390
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1391
"1993-03-16","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1392
"1993-04-01","Function","INCORRECT","","Capability","","MLD",1393
"1993-04-01","Interface","INCORRECT","","Capability","","MLD",1394
"1993-04-05","Assignment/Initialization","INCORRECT","Reused_Code","Usability","","CODE",1395
"1993-04-08","Function","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1396
"1993-04-13","Function","MISSING","","Usability","","MLD",1397
"1993-04-13","Function","INCORRECT","","Usability","","MLD",1398
"1993-04-12","Interface","INCORRECT","","Capability","","MLD",1399
"1993-04-12","Function","INCORRECT","","Capability","","MLD",1400
"1993-04-12","Interface","INCORRECT","","Reliability/Avail","","MLD",1401
"1993-04-12","Function","INCORRECT","","Capability","","MLD",1402
"1993-04-12","Function","MISSING","New_Funct/Rewritten","Capability","","CODE",1403
"1993-04-14","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1404
"1993-04-14","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1405
"1993-04-14","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1406
"1993-04-14","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1407
"1993-04-14","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1408
"1993-04-14","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1409
"1993-04-16","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1410
"1993-04-16","Function","MISSING","New_Funct/Rewritten","Performance","","CODE",1411
"1993-05-04","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1412
"1993-05-04","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1413
"1993-05-04","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1414
"1993-05-05","Function","MISSING","New_Funct/Rewritten","Capability","","CODE",1415
"1993-05-05","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1416
"1993-05-05","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1417
"1993-05-05","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1418
"1993-05-05","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1419
"1993-05-05","Function","MISSING","New_Funct/Rewritten","Usability","","CODE",1420
"1993-05-05","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1421
"1993-05-03","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1422
"1993-05-03","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1423
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1424
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1425
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1426
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1427
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1428
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1429
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1430
"1993-05-07","Function","INCORRECT","New_Funct/Rewritten","Usability","","CODE",1431
"1993-05-06","Algorithm","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1432
"1993-05-05","Interface","INCORRECT","","Capability","","CODE",1433
"1993-05-05","Interface","INCORRECT","","Capability","","CODE",1434
"1993-05-05","Interface","INCORRECT","","Capability","","CODE",1435
"1993-05-05","Interface","INCORRECT","","Capability","","CODE",1436
"1993-05-05","Interface","INCORRECT","","Capability","","CODE",1437
"1993-05-05","Interface","INCORRECT","","Capability","","CODE",1438
"1993-05-06","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","CODE",1439
"1993-05-25","Assignment/Initialization","INCORRECT","Reused_Code","Reliability/Avail","","CLD",1440
"1993-06-02","Timing/Serialization","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1441
"1993-06-02","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1442
"1993-06-02","Function","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1443
"1993-06-15","Interface","INCORRECT","","Reliability/Avail","","CODE",1444
"1993-06-15","Interface","INCORRECT","","Capability","","CODE",1445
"1993-06-15","Interface","INCORRECT","","Capability","","CODE",1446
"1993-06-04","Algorithm","INCORRECT","New_Funct/Rewritten","Capability","","CODE",1447
"1993-06-11","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1448
"1993-06-07","Interface","MISSING","","Performance","","CODE",1449
"1993-06-14","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","CODE",1450
"1992-07-21","Function","INCORRECT","New_Funct/Rewritten","Usability","Design NonConformance","CODE",1451
"1992-07-21","Function","INCORRECT","New_Funct/Rewritten","Usability","Design NonConformance","CODE",1452
"1992-07-21","Function","MISSING","New_Funct/Rewritten","Usability","Design NonConformance","CODE",1453
"1992-07-21","Function","MISSING","New_Funct/Rewritten","Usability","Design NonConformance","CODE",1454
"1992-07-21","Function","INCORRECT","New_Funct/Rewritten","Usability","Design NonConformance","CODE",1455
"1992-07-21","Function","INCORRECT","New_Funct/Rewritten","Usability","Design NonConformance","CODE",1456
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1457
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1458
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1459
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1460
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1461
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1462
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1463
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1464
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1465
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1466
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1467
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1468
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1469
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1470
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1471
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1472
"1993-06-24","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1473
